symbol,name,sector,industry,country,market_cap,exchange,currency
BOV.F,Apyx Medical Corporation,Health Care,Health Care Technology,United States,Small Cap,FRA,EUR
BOWL,Bowlero Corp. Class A Common Stock,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,ASE,USD
BOX,"Box, Inc.",Information Technology,Software,United States,Mid Cap,NYQ,USD
BPMC,BLUEPRINT MEDICINES CORPORATION,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
BPMP,BP Midstream Partners LP,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
BR,"Broadridge Financial Solutions, Inc.",Information Technology,IT Services,United States,Large Cap,NYQ,USD
BRBR,"BellRing Brands, Inc.",Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NYQ,USD
BRC,Brady Corporation,Industrials,Professional Services,United States,Mid Cap,NYQ,USD
BRKR,Bruker Corporation,Health Care,Health Care Technology,United States,Mid Cap,NMS,USD
BRKRP,Bruker Corporation 6.375% Mandatory Convertible Preferred Stock Series A,Health Care,Biotechnology,United States,Large Cap,NMS,USD
BRKS,"Brooks Automation, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
BRNL.AS,Brunel International N.V.,Industrials,Professional Services,Netherlands,Small Cap,AMS,EUR
BROS,Dutch Bros Inc. Class A Common Stock,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
BRSL,Brightstar Lottery Ordinary Shares,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
BRZE,Braze Inc. Class A Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
BS50.F,"Inotiv, Inc.",Health Care,Biotechnology,United States,Small Cap,FRA,EUR
BSX,Boston Scientific Corporation,Health Care,,United States,Large Cap,NYQ,USD
BSY,"Bentley Systems, Incorporated Class B",Information Technology,Software,United States,Large Cap,NMS,USD
BTBT,"Bit Digital, Inc.",Information Technology,Software,United States,Small Cap,NMS,USD
BTRS,BTRS Holdings Inc.,Information Technology,Software,United States,Mid Cap,NMS,USD
BTSG,BrightSpring Health Services Inc. Common Stock,Health Care,,United States,Mid Cap,NMS,USD
BTU,Peabody Energy Corporation,Materials,Metals & Mining,United States,Mid Cap,NYQ,USD
BTX,"Brooklyn ImmunoTherapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NYQ,USD
BURL,"Burlington Stores, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Large Cap,NYQ,USD
BV,"BrightView Holdings, Inc.",Industrials,Professional Services,United States,Small Cap,NYQ,USD
BVH,Bluegreen Vacations Holding Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NYQ,USD
BVS,Bioventus Inc.,Health Care,Biotechnology,United States,Small Cap,NMS,USD
BW,"Babcock & Wilcox Enterprises, I",Industrials,Electrical Equipment,United States,Small Cap,NYQ,USD
BWA,BorgWarner Inc.,Consumer Discretionary,Auto Components,United States,Large Cap,NYQ,USD
BWMN,Bowman Consulting Group Ltd. Common Stock,Industrials,Professional Services,United States,Small Cap,NMS,USD
BWNB,Babcock & Wilcox Enterprises Inc. 6.50% Senior Notes due 2026,Industrials,Building Products,United States,Mid Cap,NYQ,USD
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,United States,Large Cap,NYQ,USD
BX2.F,"BioXcel Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,FRA,EUR
BXBL,BOXABL Inc. Common stock,Industrials,Construction & Engineering,United States,Small Cap,NMS,USD
BXC,BlueLinx Holdings Inc.,Industrials,Building Products,United States,Small Cap,NYQ,USD
BYD,Boyd Gaming Corporation,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
BYND,"Beyond Meat, Inc.",Consumer Staples,Food & Staples Retailing,United States,Small Cap,NMS,USD
BYON,Beyond Inc. Common Stock,Consumer Discretionary,Internet & Direct Marketing Retail,United States,Small Cap,ASE,USD
BYRND,Byrna Technologies Inc.,Industrials,Aerospace & Defense,United States,Small Cap,PNK,USD
BZH,"Beazer Homes USA, Inc.",Industrials,Construction & Engineering,United States,Small Cap,NYQ,USD
CABA,"Cabaletta Bio, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CACI,CACI International Inc,Information Technology,IT Services,United States,Large Cap,NYQ,USD
CAG,"Conagra Brands, Inc.",Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NYQ,USD
CAH,"Cardinal Health, Inc.",Health Care,Health Care Providers & Services,United States,Large Cap,NYQ,USD
CAI,"CAI International, Inc.",Industrials,Commercial Services & Supplies,United States,Mid Cap,NYQ,USD
CAKE,Cheesecake Factory Incorporated,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NMS,USD
CAL,"Caleres, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Small Cap,NYQ,USD
CALM,"Cal-Maine Foods, Inc.",Consumer Staples,Household Products,United States,Mid Cap,NMS,USD
CALX,"Calix, Inc.",Information Technology,Software,United States,Mid Cap,NYQ,USD
CAMP,CalAmp Corp.,Information Technology,Communications Equipment,United States,Small Cap,NMS,USD
CAPL,CrossAmerica Partners LP,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
CAPR,"Capricor Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CAR,"Avis Budget Group, Inc.",Industrials,Commercial Services & Supplies,United States,Mid Cap,NMS,USD
CARG,"CarGurus, Inc.",Communication Services,Diversified Telecommunication Services,United States,Mid Cap,NMS,USD
CARL,Carlsmed Inc. Common Stock,Health Care,Health Care Technology,United States,Small Cap,NMS,USD
CARR,Carrier Global Corp.,Industrials,Building Products,United States,Large Cap,NYQ,USD
CARS,Cars.com Inc.,Consumer Discretionary,Automobiles,United States,Small Cap,NYQ,USD
CART,Maplebear Inc. Common Stock,Information Technology,,United States,Mid Cap,NMS,USD
CASS,"Cass Information Systems, Inc.",Industrials,Professional Services,United States,Small Cap,NMS,USD
CASY,"Casey's General Stores, Inc.",Consumer Staples,Food & Staples Retailing,United States,Large Cap,NMS,USD
CAT,Caterpillar Inc.,Industrials,Machinery,United States,Mega Cap,NYQ,USD
CATM,Cardtronics plc,Industrials,Commercial Services & Supplies,United States,Small Cap,NMS,USD
CATX,Perspective Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,ASE,USD
CAVA,CAVA Group Inc. Common Stock,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
CBAY,"CymaBay Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
CBB,Cincinnati Bell Inc.,Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
CBIO,"Catalyst Biosciences, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CBLL,CeriBell Inc. Common Stock,Health Care,,United States,Small Cap,NMS,USD
CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NMS,USD
CBRS,Cerebras Systems Inc. Class A Common Stock,Information Technology,Semiconductors & Semiconductor Equipment,United States,Large Cap,NMS,USD
CBT,Cabot Corporation,Materials,Chemicals,United States,Mid Cap,NYQ,USD
CBZ,"CBIZ, Inc.",Industrials,Professional Services,United States,Small Cap,NYQ,USD
CC,The Chemours Company,Materials,Chemicals,United States,Mid Cap,NYQ,USD
CC6.F,Comtech Telecommunications Corp.,Information Technology,Communications Equipment,United States,Small Cap,FRA,EUR
CCC,CCC Intelligent Solutions Holdings Inc. Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
CCCC,"C4 Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CCF,Chase Corporation,Materials,Chemicals,United States,Small Cap,ASE,USD
CCHWF,Columbia Care Inc.,Health Care,Pharmaceuticals,United States,Small Cap,PNK,USD
CCK,"Crown Holdings, Inc.",Consumer Discretionary,Distributors,United States,Large Cap,NYQ,USD
CCL,Carnival Corporation & plc,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Large Cap,NYQ,USD
CCLDO,CareCloud Inc. 8.75% Series B Cumulative Redeemable Perpetual Preferred Stock,Health Care,Health Care Providers & Services,United States,Small Cap,NMS,USD
CCLDP,CareCloud Inc. 11% Series A Cumulative Redeemable Perpetual Preferred Stock,Health Care,Health Care Providers & Services,United States,Small Cap,NMS,USD
CCLP,CSI Compressco LP,Energy,Energy Equipment & Services,United States,Small Cap,NMS,USD
CCMP,"CMC Materials, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
CCO,"Clear Channel Outdoor Holdings, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
CCOI,"Cogent Communications Holdings, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,NMS,USD
CCS,"Century Communities, Inc.",Industrials,Construction & Engineering,United States,Small Cap,NYQ,USD
CCSI,Consensus Cloud Solutions Inc. Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
CDAK,"Codiak BioSciences, Inc.",Health Care,Biotechnology,United States,Small Cap,NGM,USD
CDAY,Ceridian HCM Holding Inc.,Information Technology,Software,United States,Large Cap,NYQ,USD
CDE,"Coeur Mining, Inc.",Materials,Metals & Mining,United States,Large Cap,NYQ,USD
CDEV,"Centennial Resource Development, Inc.",Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NMS,USD
CDK,"CDK Global, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
CDMO,"Avid Bioservices, Inc.",Health Care,Biotechnology,United States,Small Cap,NCM,USD
CDNA,"CareDx, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CDNS,"Cadence Design Systems, Inc.",Information Technology,Software,United States,Large Cap,NMS,USD
CDRE,Cadre Holdings Inc. Common Stock,Industrials,,United States,Small Cap,NYQ,USD
CDTX,"Cidara Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NGM,USD
CDW,CDW Corporation,Information Technology,IT Services,United States,Large Cap,NMS,USD
CDXC,ChromaDex Corporation,Health Care,Biotechnology,United States,Small Cap,NMS,USD
CDZI,Cadiz Inc.,Utilities,Water Utilities,United States,Small Cap,NGM,USD
CDZIP,Cadiz Inc. Depositary Shares,Utilities,Water Utilities,United States,Small Cap,NMS,USD
CE,Celanese Corporation,Materials,Chemicals,United States,Mid Cap,NYQ,USD
CECO,CECO Environmental Corp. Common Stock,Industrials,,United States,Mid Cap,NMS,USD
CEG,Constellation Energy Corporation Common Stock ,Utilities,Electric Utilities,United States,Large Cap,NMS,USD
CEIX,CONSOL Energy Inc.,Materials,Metals & Mining,United States,Mid Cap,NYQ,USD
CELC,Celcuity Inc.,Health Care,Biotechnology,United States,Mid Cap,NCM,USD
CELH,"Celsius Holdings, Inc.",Consumer Staples,Beverages,United States,Large Cap,NMS,USD
CENT,Central Garden & Pet Company,Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NMS,USD
CENX,Century Aluminum Company,Materials,Metals & Mining,United States,Mid Cap,NMS,USD
CEPL,Capstone Energy Plus Inc. Common Stock,Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,NMS,USD
CERE,"Cerevel Therapeutics Holdings, Inc.",Health Care,Biotechnology,United States,Mid Cap,NCM,USD
CERN,Cerner Corporation,Health Care,Health Care Providers & Services,United States,Large Cap,NMS,USD
CERS,Cerus Corporation,Health Care,,United States,Small Cap,NMS,USD
CERT,"Certara, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CEVA,"CEVA, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Small Cap,NMS,USD
CF,"IES Holdings, Inc.",Industrials,Construction & Engineering,United States,Large Cap,NYQ,USD
CFLT,Confluent Inc. Class A Common Stock,Information Technology,Software,United States,Large Cap,NMS,USD
CFX,Colfax Corporation,Industrials,Machinery,United States,Mid Cap,NYQ,USD
CGE.F,Alcatel-Lucent,Information Technology,,United States,Large Cap,FRA,EUR
CGEM,"Cullinan Oncology, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CGNX,Cognex Corporation,Information Technology,"Electronic Equipment, Instruments & Components",United States,Mid Cap,NMS,USD
CGON,CG Oncology Inc. Common stock,Health Care,,United States,Mid Cap,NMS,USD
CHD,"Church & Dwight Co., Inc.",Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
CHDN,"Churchill Downs, Incorporated",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NMS,USD
CHE,Chemed Corporation,Health Care,Health Care Equipment & Supplies,United States,Mid Cap,NYQ,USD
CHEF,"The Chefs' Warehouse, Inc.",Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NMS,USD
CHH,"Choice Hotels International, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
CHK,Chesapeake Energy Corporation,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NMS,USD
CHNG,Change Healthcare Inc.,Health Care,Health Care Providers & Services,United States,Mid Cap,NMS,USD
CHPT-WT,"ChargePoint Holdings, Inc.",Consumer Discretionary,Specialty Retail,United States,Mid Cap,NYQ,USD
CHRD,Chord Energy Corporation Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NMS,USD
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Air Freight & Logistics,United States,Large Cap,NMS,USD
CHS,"Chico's FAS, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Small Cap,NYQ,USD
CHSCL,CHS Inc.,Consumer Staples,Household Products,United States,Small Cap,NMS,USD
CHTR,"Charter Communications, Inc. Class A",Communication Services,Entertainment,United States,Large Cap,NMS,USD
CHUY,"Chuy's Holdings, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NMS,USD
CHWY,"Chewy, Inc.",Consumer Discretionary,Internet & Direct Marketing Retail,United States,Large Cap,NYQ,USD
CHX,ChampionX Corporation,Energy,Energy Equipment & Services,United States,Mid Cap,NMS,USD
CI,Cigna Corporation,Health Care,Health Care Providers & Services,United States,Large Cap,NYQ,USD
CIEN,Ciena Corporation,Information Technology,Communications Equipment,United States,Large Cap,NYQ,USD
CIR,"CIRCOR International, Inc.",Industrials,Machinery,United States,Small Cap,NYQ,USD
CIVI,Civitas Resources Inc. Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,ASE,USD
CKPT,"Checkpoint Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CL,Colgate-Palmolive Company,Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
CLB.AS,Core Laboratories N.V.,Energy,Energy Equipment & Services,Netherlands,Small Cap,AMS,EUR
CLDR,"Cloudera, Inc.",Information Technology,Software,United States,Mid Cap,NYQ,USD
CLDX,"Celldex Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NCM,USD
CLF,Cleveland-Cliffs Inc,Materials,Metals & Mining,United States,Mid Cap,NYQ,USD
CLFD,"Clearfield, Inc.",Information Technology,Communications Equipment,United States,Small Cap,NMS,USD
CLGX,"CoreLogic, Inc.",Information Technology,IT Services,United States,Mid Cap,NYQ,USD
CLH,"Clean Harbors, Inc.",Industrials,Transportation Infrastructure,United States,Large Cap,NYQ,USD
CLMB,Climb Global Solutions Inc. Common Stock,Information Technology,Software,United States,Small Cap,NMS,USD
CLMT,"Calumet Specialty Products Partners, L.P.",Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NMS,USD
CLNE,Clean Energy Fuels Corp.,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NMS,USD
CLOV,"Clover Health Investments, Corp.",Health Care,Health Care Providers & Services,United States,Small Cap,NMS,USD
CLPE,"Clear Peak Energy, Inc.",Utilities,Independent Power and Renewable Electricity Producers,United States,Mid Cap,PNK,USD
CLPT,"ClearPoint Neuro, Inc.",Health Care,Health Care Technology,United States,Small Cap,NMS,USD
CLR,"Continental Resources, Inc.",Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
CLSK,"CleanSpark, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
CLVS,"Clovis Oncology, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CLX,The Clorox Company,Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
CLYM,Climb Bio Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
CMC,Commercial Metals Company,Materials,Metals & Mining,United States,Mid Cap,NYQ,USD
CMCO,Columbus McKinnon Corporation,Industrials,Machinery,United States,Small Cap,NMS,USD
CMCOM.AS,CM.com N.V.,Information Technology,Software,Netherlands,Small Cap,AMS,EUR
CMCSA,Comcast Corporation,Communication Services,Entertainment,United States,Large Cap,NMS,USD
CMD,Cantel Medical Corp.,Health Care,Health Care Equipment & Supplies,United States,Mid Cap,NYQ,USD
CMG,"Chipotle Mexican Grill, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Large Cap,NYQ,USD
CMGR,Clubhouse Media Group Inc.,Communication Services,Entertainment,United States,Small Cap,PNK,USD
CMI,Cummins Inc.,Industrials,Machinery,United States,Large Cap,NYQ,USD
CMP,"Compass Minerals International, Inc.",Materials,Metals & Mining,United States,Small Cap,NYQ,USD
CMPO,CompoSecure Inc. Class A Common Stock,Energy,Energy Equipment & Services,United States,Mid Cap,NMS,USD
CMPX,"Compass Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,PNK,USD
CMRX,"Chimerix, Inc.",Health Care,Biotechnology,United States,Small Cap,NGM,USD
CMS,CMS Energy Corporation,Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
CMS-PB,Consumers Energy Company,Utilities,Electric Utilities,United States,Mid Cap,NYQ,USD
CMSA,CMS Energy Corporation 5.625% Junior Subordinated Notes due 2078,Utilities,Electric Utilities,United States,Mid Cap,NYQ,USD
CMSC,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2078,Utilities,Electric Utilities,United States,Mid Cap,NYQ,USD
CN4.F,"Conn's, Inc.",Consumer Discretionary,Specialty Retail,United States,Small Cap,FRA,EUR
CNC,Centene Corporation,Health Care,Health Care Providers & Services,United States,Large Cap,NYQ,USD
CNGO,"Cengage Learning Holdings II, Inc.",Information Technology,,United States,Small Cap,PNK,USD
CNK,"Cinemark Holdings, Inc.",Communication Services,Entertainment,United States,Mid Cap,NYQ,USD
CNM,Core & Main Inc. Class A Common Stock,Information Technology,"Electronic Equipment, Instruments & Components",United States,Large Cap,NYQ,USD
CNMD,CONMED Corporation,Health Care,Health Care Technology,United States,Small Cap,NYQ,USD
CNNC,Cannonau Corp.,Health Care,Pharmaceuticals,United States,Small Cap,PNK,USD
CNNE,"Cannae Holdings, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NYQ,USD
CNP,"CenterPoint Energy, Inc.",Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
CNSL,"Consolidated Communications Holdings, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,NMS,USD
CNST,"Constellation Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CNT.F,"Century Casinos, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,FRA,EUR
CNVAF,Cnova N.V.,Consumer Discretionary,Internet & Direct Marketing Retail,Netherlands,Mid Cap,PNK,USD
CNX,CNX Resources Corporation,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
CNXC,Concentrix Corporation,Information Technology,IT Services,United States,Mid Cap,NMS,USD
CNXN,"PC Connection, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,NMS,USD
CNXU,Conexeu Sciences Inc. Common Stock,Materials,Chemicals,United States,Small Cap,NMS,USD
COCO,The Vita Coco Company Inc. Common Stock,Consumer Staples,Beverages,United States,Mid Cap,NMS,USD
CODI,Compass Diversified,Industrials,Industrial Conglomerates,United States,Small Cap,NYQ,USD
COG,Cabot Oil & Gas Corporation,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
COGT,"Cogent Biosciences, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
COHR,"Coherent, Inc.",Information Technology,"Electronic Equipment, Instruments & Components",United States,Large Cap,NMS,USD
COHU,"Cohu, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Small Cap,NMS,USD
COIN,"Coinbase Global, Inc. Class A",Information Technology,Software,United States,Large Cap,NMS,USD
COKE,"Coca-Cola Consolidated, Inc.",Consumer Staples,Beverages,United States,Large Cap,NMS,USD
COLL,"Collegium Pharmaceutical, Inc.",Health Care,Pharmaceuticals,United States,Small Cap,NMS,USD
COLM,Columbia Sportswear Company,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Mid Cap,NMS,USD
COMM,"CommScope Holding Company, Inc.",Information Technology,Communications Equipment,United States,Mid Cap,NMS,USD
COMP,"Compass, Inc.",Information Technology,Software,United States,Mid Cap,NYQ,USD
CON,Concentra Group Holdings Parent Inc. Common Stock,Health Care,Biotechnology,United States,Mid Cap,NYQ,USD
COO,"The Cooper Companies, Inc.",Health Care,Health Care Equipment & Supplies,United States,Large Cap,NYQ,USD
COP,ConocoPhillips,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
CORE,"Core-Mark Holding Company, Inc.",Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NMS,USD
CORT,Corcept Therapeutics Incorporated,Health Care,Biotechnology,United States,Mid Cap,NCM,USD
CORZ,Core Scientific Inc. Common Stock,Information Technology,,United States,Mid Cap,NMS,USD
COST,Costco Wholesale Corporation,Consumer Staples,Household Products,United States,Mega Cap,NMS,USD
COTY,Coty Inc.,Consumer Staples,Household Products,United States,Mid Cap,NYQ,USD
COUP,Coupa Software Incorporated,Information Technology,Software,United States,Large Cap,NMS,USD
COUR,"Coursera, Inc.",Consumer Staples,Household Products,United States,Small Cap,NYQ,USD
CP5.F,"The Children's Place, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Small Cap,FRA,EUR
CPAY,Corpay Inc. Common Stock,Information Technology,Software,United States,Large Cap,NYQ,USD
CPB,Campbell Soup Company,Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NYQ,USD
CPE,CALLON PETROLEUM COMPANY,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
CPK,Chesapeake Utilities Corporation,Utilities,Gas Utilities,United States,Mid Cap,NYQ,USD
CPRT,"Copart, Inc.",Industrials,Professional Services,United States,Large Cap,NMS,USD
CPRX,"Catalyst Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Mid Cap,NCM,USD
CPS,Cooper-Standard Holdings Inc.,Consumer Discretionary,Auto Components,United States,Small Cap,NYQ,USD
CQP,"Cheniere Energy Partners, L.P.",Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
CR,Crane Co.,Industrials,Machinery,United States,Large Cap,NYQ,USD
CRAI,"CRA International, Inc.",Industrials,Professional Services,United States,Small Cap,NMS,USD
CRBN.AS,Corbion N.V.,Materials,Chemicals,Netherlands,Mid Cap,AMS,EUR
CRC,CALIFORNIA RESOURCES CORP,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
CRCT,"Cricut, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals",United States,Small Cap,NMS,USD
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,Information Technology,Semiconductors & Semiconductor Equipment,United States,Large Cap,NMS,USD
CREE,"Cree, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Large Cap,NMS,USD
CRGY,Crescent Energy Company Class A Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
CRI,"Carter's, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Small Cap,NYQ,USD
CRK,"Comstock Resources, Inc.",Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
CRL,"Charles River Laboratories International, Inc.",Health Care,Biotechnology,United States,Mid Cap,NYQ,USD
CRLBF,Cresco Labs Inc.,Health Care,Pharmaceuticals,United States,Mid Cap,PNK,USD
CRM,"Salesforce, Inc.",Information Technology,Software,United States,Large Cap,NYQ,USD
CRMD,CorMedix Inc.,Health Care,Biotechnology,United States,Small Cap,NMS,USD
CRNC,Cerence Inc.,Information Technology,Software,United States,Small Cap,NMS,USD
CRNX,Crinetics Pharmaceuticals Inc,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
CROX,"Crocs, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Mid Cap,NMS,USD
CRS,Carpenter Technology Corporation,Industrials,Building Products,United States,Large Cap,NYQ,USD
CRSR,"Corsair Gaming, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals",United States,Small Cap,NMS,USD
CRTX,"Cortexyme, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CRUS,"Cirrus Logic, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
CRVS,"Corvus Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Small Cap,NGM,USD
CRWD,"CrowdStrike Holdings, Inc. Class A",Information Technology,Software,United States,Large Cap,NMS,USD
CRWV,CoreWeave Inc. Class A Common Stock,Information Technology,Software,United States,Large Cap,NMS,USD
CRY,"CryoLife, Inc.",Health Care,Health Care Technology,United States,Small Cap,NYQ,USD
CSCO,"Cisco Systems, Inc.",Information Technology,Communications Equipment,United States,Mega Cap,NMS,USD
CSGS,"CSG Systems International, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
CSII,"CARDIOVASCULAR SYSTEMS, INC.",Health Care,Health Care Technology,United States,Small Cap,NMS,USD
CSL,Carlisle Companies Incorporated,Industrials,Building Products,United States,Large Cap,NYQ,USD
CSLT,"Castlight Health, Inc.",Health Care,Health Care Providers & Services,United States,Small Cap,NYQ,USD
CSPR,Casper Sleep Inc.,Consumer Discretionary,Household Durables,United States,Small Cap,NYQ,USD
CSTL,"Castle Biosciences, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CSV,"Carriage Services, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NYQ,USD
CSVI,"Computer Services, Inc.",Information Technology,IT Services,United States,Small Cap,PNK,USD
CSW,CSW Industrials Inc. Common Stock,Consumer Discretionary,Household Durables,United States,Mid Cap,NYQ,USD
CSWI,"CSW Industrials, Inc.",Industrials,Machinery,United States,Mid Cap,NMS,USD
CSX,CSX Corporation,Industrials,Road & Rail,United States,Large Cap,NMS,USD
CTA-PA,E. I. du Pont de Nemours and Company,Materials,Construction Materials,United States,Large Cap,NYQ,USD
CTAS,Cintas Corporation,Industrials,Professional Services,United States,Large Cap,NMS,USD
CTB,Cooper Tire & Rubber Company,Consumer Discretionary,Auto Components,United States,Mid Cap,NYQ,USD
CTGO,"Contango Ore, Inc.",Materials,Metals & Mining,United States,Small Cap,PNK,USD
CTIC,CTI BioPharma Corp.,Health Care,Biotechnology,United States,Small Cap,NCM,USD
CTKB,Cytek Biosciences Inc. Common Stock,Health Care,Health Care Technology,United States,Small Cap,NMS,USD
CTLP,"Cantaloupe, Inc.",Information Technology,IT Services,United States,Small Cap,NMS,USD
CTLT,"Catalent, Inc.",Health Care,Pharmaceuticals,United States,Large Cap,NYQ,USD
